order_item_id,order_id,product_id,quantity,unit_price
1151,459,4,1,39.99
1152,459,6,2,34.99
1153,459,11,1,9.99
1154,460,3,1,29.99
1155,461,7,3,24.99
1156,461,2,2,74.99
1157,461,9,3,21.99
1158,461,16,1,12.99
1159,462,5,2,49.99
1160,462,15,2,22.99
1161,462,3,3,29.99
1162,463,17,2,15.99
1163,463,5,1,49.99
1164,464,16,1,12.99
1165,464,12,1,14.99
1166,465,9,2,21.99
1167,466,13,1,149.99
1168,466,16,1,12.99
1169,466,15,3,22.99
1170,467,9,3,21.99
1171,467,6,2,34.99
1172,467,13,2,149.99
1173,468,13,2,149.99
1174,468,8,2,89.99
1175,468,18,2,18.99
1176,469,17,1,15.99
1177,470,17,3,15.99
1178,471,6,3,34.99
1179,471,12,3,14.99
1180,472,11,2,9.99
1181,472,4,2,39.99
1182,472,16,1,12.99
1183,472,18,3,18.99
1184,473,8,1,89.99
1185,474,5,1,49.99
1186,474,17,3,15.99
1187,475,6,3,34.99
1188,475,17,3,15.99
1189,475,13,3,149.99
1190,476,7,2,24.99
1191,477,8,3,89.99
1192,477,14,1,219.99
1193,478,6,3,34.99
1194,478,11,3,9.99
1195,478,15,1,22.99
1196,479,4,1,39.99
1197,479,1,3,19.99
1198,480,4,2,39.99
1199,480,6,3,34.99
1200,481,3,2,29.99
1201,482,14,3,219.99
1202,483,8,3,89.99
1203,483,16,3,12.99
1204,483,13,3,149.99
1205,483,6,3,34.99
1206,484,16,2,12.99
1207,484,8,3,89.99
1208,484,3,3,29.99
1209,485,1,3,19.99
1210,486,13,3,149.99
1211,487,12,3,14.99
1212,487,4,3,39.99
1213,487,5,2,49.99
1214,487,7,2,24.99
1215,488,9,2,21.99
1216,488,13,3,149.99
1217,488,7,3,24.99
1218,489,9,3,21.99
1219,489,10,2,27.99
1220,489,12,3,14.99
1221,489,13,1,149.99
1222,490,6,2,34.99
1223,490,4,2,39.99
1224,490,7,3,24.99
1225,490,9,3,21.99
1226,491,13,1,149.99
1227,491,1,1,19.99
1228,492,3,2,29.99
1229,493,13,2,149.99
1230,494,2,2,74.99
1231,494,6,1,34.99
1232,494,16,1,12.99
1233,495,7,3,24.99
1234,495,2,1,74.99
1235,495,8,3,89.99
1236,496,6,1,34.99
1237,497,13,3,149.99
1238,497,18,1,18.99
1239,497,7,3,24.99
1240,498,18,2,18.99
1241,498,12,1,14.99
1242,498,17,3,15.99
1243,499,9,1,21.99
1244,500,17,2,15.99
1245,501,18,2,18.99
1246,501,9,3,21.99
1247,501,15,2,22.99
1248,502,15,2,22.99
1249,502,1,1,19.99
1250,502,16,2,12.99
1251,502,2,3,74.99
1252,503,14,3,219.99
1253,503,12,2,14.99
1254,503,1,1,19.99
1255,504,3,2,29.99
1256,504,6,2,34.99
1257,504,16,1,12.99
1258,505,16,1,12.99
1259,505,7,3,24.99
1260,506,8,1,89.99
1261,506,7,3,24.99
1262,507,3,3,29.99
1263,508,18,1,18.99
1264,509,16,1,12.99
1265,509,9,3,21.99
1266,509,18,2,18.99
1267,510,2,2,74.99
1268,510,17,2,15.99
1269,511,13,1,149.99
1270,511,6,3,34.99
1271,511,15,3,22.99
1272,512,7,2,24.99
1273,513,9,1,21.99
1274,513,6,2,34.99
1275,513,18,2,18.99
1276,514,16,1,12.99
1277,514,14,2,219.99
1278,515,13,1,149.99
1279,515,9,3,21.99
1280,515,15,1,22.99
1281,516,9,1,21.99
1282,517,5,2,49.99
1283,517,18,1,18.99
1284,518,17,2,15.99
1285,518,11,2,9.99
1286,519,13,1,149.99
1287,520,9,3,21.99
1288,520,16,1,12.99
1289,521,12,2,14.99
1290,521,18,1,18.99
1291,521,9,2,21.99
1292,522,18,2,18.99
1293,522,6,2,34.99
1294,523,15,2,22.99
1295,523,3,2,29.99
1296,523,13,3,149.99
1297,523,10,1,27.99
1298,524,13,2,149.99
1299,524,3,1,29.99
1300,524,17,2,15.99
1301,524,16,2,12.99
1302,525,9,3,21.99
1303,525,15,3,22.99
1304,525,12,2,14.99
1305,525,16,2,12.99
1306,526,8,3,89.99
1307,526,9,3,21.99
1308,527,13,1,149.99
1309,527,4,1,39.99
1310,528,13,3,149.99
1311,529,5,2,49.99
1312,529,3,1,29.99
1313,529,13,1,149.99
1314,530,5,1,49.99
1315,530,17,1,15.99
1316,531,16,3,12.99
1317,531,15,2,22.99
1318,531,9,1,21.99
1319,532,14,2,219.99
1320,532,17,2,15.99
1321,532,10,3,27.99
1322,532,15,1,22.99
1323,533,14,2,219.99
1324,533,9,1,21.99
1325,533,5,1,49.99
1326,534,10,3,27.99
1327,534,16,2,12.99
1328,534,1,2,19.99
1329,535,8,1,89.99
1330,535,1,2,19.99
1331,535,12,3,14.99
1332,536,13,1,149.99
1333,536,18,2,18.99
1334,537,10,1,27.99
1335,537,9,1,21.99
1336,537,14,1,219.99
1337,538,15,2,22.99
1338,538,9,1,21.99
1339,538,16,1,12.99
1340,538,4,1,39.99
1341,539,10,2,27.99
1342,540,8,1,89.99
1343,541,11,2,9.99
1344,541,14,2,219.99
1345,542,3,2,29.99
1346,542,5,2,49.99
1347,542,2,1,74.99
1348,543,9,1,21.99
1349,543,13,1,149.99
1350,544,15,2,22.99
1351,544,8,3,89.99
1352,544,2,1,74.99
1353,544,4,3,39.99
1354,545,10,3,27.99
1355,545,11,1,9.99
1356,545,6,3,34.99
1357,545,17,3,15.99
1358,546,10,1,27.99
1359,546,7,3,24.99
1360,546,12,1,14.99
1361,546,15,1,22.99
1362,547,1,3,19.99
1363,547,6,1,34.99
1364,547,9,2,21.99
1365,548,5,1,49.99
1366,548,12,2,14.99
1367,548,3,1,29.99
1368,548,4,3,39.99
1369,549,12,3,14.99
1370,550,5,2,49.99
1371,551,15,3,22.99
1372,551,7,2,24.99
1373,551,1,2,19.99
1374,552,16,3,12.99
1375,553,7,3,24.99
1376,553,6,2,34.99
1377,553,12,2,14.99
1378,553,17,3,15.99
1379,554,15,2,22.99
1380,554,10,3,27.99
1381,555,6,3,34.99
1382,555,1,1,19.99
1383,555,12,2,14.99
1384,555,13,3,149.99
1385,556,7,3,24.99
1386,556,17,1,15.99
1387,556,16,3,12.99
1388,556,13,2,149.99
1389,557,4,3,39.99
1390,558,6,1,34.99
1391,558,2,1,74.99
1392,559,13,3,149.99
1393,560,2,3,74.99
1394,560,12,3,14.99
1395,560,8,1,89.99
1396,561,3,3,29.99
1397,561,15,3,22.99
1398,561,2,2,74.99
1399,561,6,2,34.99
1400,562,17,2,15.99
1401,562,2,1,74.99
1402,562,3,1,29.99
1403,563,18,1,18.99
1404,563,13,1,149.99
1405,564,18,3,18.99
1406,564,14,1,219.99
1407,565,15,1,22.99
1408,565,14,1,219.99
1409,565,4,3,39.99
1410,566,18,2,18.99
1411,566,15,2,22.99
1412,567,14,3,219.99
1413,567,11,1,9.99
1414,567,8,2,89.99
1415,567,10,3,27.99
1416,568,15,1,22.99
1417,568,13,2,149.99
1418,568,1,3,19.99
1419,568,12,1,14.99
1420,569,10,1,27.99
1421,570,9,3,21.99
1422,571,4,2,39.99
1423,571,2,2,74.99
1424,572,8,2,89.99
1425,572,18,1,18.99
1426,572,9,3,21.99
1427,573,11,2,9.99
1428,574,10,1,27.99
1429,575,3,2,29.99
1430,575,2,2,74.99
1431,575,11,1,9.99
1432,575,6,1,34.99
1433,576,13,1,149.99
1434,577,18,3,18.99
1435,577,5,3,49.99
1436,577,11,1,9.99
1437,578,17,2,15.99
1438,578,3,2,29.99
1439,578,8,1,89.99
1440,578,7,1,24.99
1441,579,18,2,18.99
1442,580,5,1,49.99
1443,580,18,2,18.99
1444,580,16,2,12.99
1445,580,9,3,21.99
1446,581,8,2,89.99
1447,581,3,2,29.99
1448,582,4,3,39.99
1449,583,7,3,24.99
1450,583,11,3,9.99
1451,583,12,1,14.99
1452,584,15,1,22.99
1453,584,5,1,49.99
1454,584,18,1,18.99
1455,585,4,3,39.99
1456,586,10,2,27.99
1457,586,1,3,19.99
1458,587,1,3,19.99
1459,587,11,1,9.99
1460,587,7,1,24.99
1461,587,12,3,14.99
1462,588,5,3,49.99
1463,588,1,3,19.99
1464,588,13,1,149.99
1465,588,10,2,27.99
1466,589,9,2,21.99
1467,589,2,3,74.99
1468,590,12,2,14.99
1469,590,4,3,39.99
1470,590,1,2,19.99
1471,591,11,2,9.99
1472,592,7,2,24.99
1473,592,17,3,15.99
1474,593,17,2,15.99
1475,593,10,2,27.99
1476,594,12,3,14.99
1477,595,17,1,15.99
1478,595,9,3,21.99
1479,596,18,2,18.99
1480,597,5,3,49.99
1481,597,3,3,29.99
1482,597,13,3,149.99
1483,597,9,3,21.99
1484,598,14,3,219.99
1485,598,10,2,27.99
1486,599,5,1,49.99
1487,599,7,2,24.99
1488,600,14,3,219.99
1489,600,5,3,49.99
1490,601,6,2,34.99
1491,602,14,2,219.99
1492,602,18,3,18.99
1493,602,10,3,27.99
1494,603,4,1,39.99
1495,603,5,1,49.99
1496,604,8,3,89.99
1497,604,18,1,18.99
1498,604,17,2,15.99
1499,605,17,3,15.99
1500,605,16,3,12.99
1501,606,16,1,12.99
1502,606,5,1,49.99
1503,606,6,2,34.99
1504,606,4,1,39.99
1505,607,7,1,24.99
1506,607,3,2,29.99
1507,608,8,1,89.99
1508,608,14,3,219.99
1509,608,13,3,149.99
1510,608,16,2,12.99
1511,609,17,1,15.99
1512,610,17,3,15.99
1513,610,13,1,149.99
1514,611,7,2,24.99
1515,612,15,2,22.99
1516,612,6,3,34.99
1517,612,14,1,219.99
1518,613,15,3,22.99
1519,613,3,3,29.99
1520,613,4,3,39.99
1521,613,17,1,15.99
1522,614,1,3,19.99
1523,614,6,1,34.99
1524,614,15,2,22.99
1525,614,10,1,27.99
1526,615,3,1,29.99
1527,616,17,3,15.99
1528,617,13,1,149.99
1529,617,18,1,18.99
1530,618,5,3,49.99
1531,618,6,1,34.99
1532,619,10,1,27.99
1533,619,6,1,34.99
1534,619,4,1,39.99
1535,619,15,3,22.99
1536,620,16,2,12.99
1537,620,18,1,18.99
1538,620,1,1,19.99
1539,620,10,3,27.99
1540,621,15,3,22.99
1541,621,3,2,29.99
1542,621,1,3,19.99
1543,621,4,3,39.99
1544,622,6,1,34.99
1545,623,5,1,49.99
1546,624,11,1,9.99
1547,624,3,2,29.99
1548,624,2,1,74.99
1549,625,15,1,22.99
1550,625,12,1,14.99
1551,626,13,3,149.99
1552,626,3,1,29.99
1553,626,14,2,219.99
1554,627,11,3,9.99
1555,627,17,1,15.99
1556,627,14,3,219.99
1557,628,17,1,15.99
1558,629,14,3,219.99
1559,629,11,3,9.99
1560,629,9,3,21.99
1561,630,17,1,15.99
1562,630,16,3,12.99
1563,630,18,1,18.99
1564,630,13,3,149.99
1565,631,1,2,19.99
1566,632,14,1,219.99
1567,632,18,2,18.99
1568,633,7,3,24.99
1569,634,10,1,27.99
1570,634,17,1,15.99
1571,634,11,3,9.99
1572,635,6,1,34.99
1573,636,16,1,12.99
1574,636,2,3,74.99
1575,636,5,2,49.99
1576,636,8,3,89.99
1577,637,17,2,15.99
1578,638,7,3,24.99
1579,639,5,2,49.99
1580,640,13,3,149.99
1581,640,6,1,34.99
1582,641,9,2,21.99
1583,642,15,3,22.99
1584,642,10,2,27.99
1585,642,7,1,24.99
1586,643,3,3,29.99
1587,643,15,1,22.99
1588,644,7,2,24.99
1589,644,11,3,9.99
1590,645,4,3,39.99
1591,645,17,1,15.99
1592,646,13,2,149.99
1593,646,17,1,15.99
1594,646,4,3,39.99
1595,646,1,3,19.99
1596,647,4,3,39.99
1597,648,10,3,27.99
1598,649,10,3,27.99
1599,649,9,2,21.99
1600,650,5,1,49.99
1601,650,6,1,34.99
1602,650,9,3,21.99
1603,651,18,3,18.99
1604,651,12,2,14.99
1605,652,6,2,34.99
1606,652,3,3,29.99
1607,653,5,1,49.99
1608,654,13,1,149.99
1609,655,15,2,22.99
1610,655,12,2,14.99
1611,656,15,3,22.99
1612,657,15,2,22.99
1613,658,8,3,89.99
1614,658,18,2,18.99
1615,658,5,2,49.99
1616,658,14,2,219.99
1617,659,15,1,22.99
1618,659,16,2,12.99
1619,659,1,1,19.99
1620,660,10,3,27.99
1621,660,12,3,14.99
1622,661,4,2,39.99
1623,661,11,3,9.99
1624,661,3,2,29.99
1625,661,13,2,149.99
1626,662,18,2,18.99
1627,662,6,2,34.99
1628,663,14,3,219.99
1629,663,11,3,9.99
1630,663,8,1,89.99
1631,663,3,3,29.99
1632,664,15,2,22.99
1633,665,10,1,27.99
1634,665,13,3,149.99
1635,666,11,1,9.99
1636,666,16,1,12.99
1637,666,2,3,74.99
1638,666,17,3,15.99
1639,667,15,2,22.99
1640,667,10,3,27.99
1641,668,11,3,9.99
1642,668,10,3,27.99
1643,669,3,1,29.99
1644,669,1,2,19.99
1645,669,13,1,149.99
1646,670,1,3,19.99
1647,671,10,1,27.99
1648,672,11,2,9.99
1649,672,13,3,149.99
1650,672,17,1,15.99
1651,672,7,3,24.99
1652,673,18,2,18.99
1653,673,13,2,149.99
1654,674,1,3,19.99
1655,674,3,1,29.99
1656,675,5,2,49.99
1657,675,3,2,29.99
1658,675,18,3,18.99
1659,675,11,3,9.99
1660,676,17,2,15.99
1661,676,14,1,219.99
1662,676,15,1,22.99
1663,676,7,2,24.99
1664,677,8,3,89.99
1665,677,17,3,15.99
1666,677,9,2,21.99
1667,677,7,1,24.99
1668,678,4,1,39.99
1669,678,16,3,12.99
1670,678,3,3,29.99
1671,679,17,2,15.99
1672,679,3,3,29.99
1673,679,18,3,18.99
1674,679,4,3,39.99
1675,680,2,2,74.99
1676,680,11,2,9.99
1677,680,1,3,19.99
1678,681,12,1,14.99
1679,681,10,3,27.99
1680,681,17,3,15.99
1681,681,3,3,29.99
1682,682,2,3,74.99
1683,682,16,1,12.99
1684,682,6,3,34.99
1685,683,10,2,27.99
1686,684,9,2,21.99
1687,685,9,3,21.99
1688,685,1,1,19.99
1689,685,4,3,39.99
1690,686,6,2,34.99
1691,686,9,1,21.99
1692,686,8,3,89.99
1693,687,5,2,49.99
1694,687,16,2,12.99
1695,688,7,1,24.99
1696,688,12,3,14.99
1697,689,6,2,34.99
1698,690,18,3,18.99
1699,690,8,2,89.99
1700,690,13,2,149.99
1701,690,11,2,9.99
1702,691,10,2,27.99
1703,692,4,3,39.99
1704,693,11,1,9.99
1705,693,9,2,21.99
1706,693,17,3,15.99
1707,694,7,2,24.99
1708,694,17,3,15.99
1709,695,1,1,19.99
1710,696,15,2,22.99
1711,697,7,3,24.99
1712,697,2,1,74.99
1713,697,1,1,19.99
1714,698,4,1,39.99
1715,699,4,2,39.99
1716,699,6,2,34.99
1717,700,9,1,21.99
1718,700,14,1,219.99
1719,700,11,2,9.99
1720,700,5,1,49.99
1721,701,9,2,21.99
1722,702,7,2,24.99
1723,702,13,1,149.99
1724,702,6,1,34.99
1725,702,11,3,9.99
1726,703,15,3,22.99
1727,704,3,3,29.99
1728,705,16,1,12.99
1729,706,13,2,149.99
1730,707,1,2,19.99
1731,707,17,2,15.99
1732,707,16,3,12.99
1733,707,8,1,89.99
1734,708,16,3,12.99
1735,708,4,2,39.99
1736,708,12,2,14.99
1737,708,6,1,34.99
1738,709,18,2,18.99
1739,709,11,2,9.99
1740,709,3,3,29.99
1741,710,13,3,149.99
1742,711,12,2,14.99
1743,712,5,1,49.99
1744,712,2,1,74.99
1745,713,13,3,149.99
1746,713,3,2,29.99
1747,713,10,1,27.99
1748,713,8,1,89.99
1749,714,13,1,149.99
1750,715,18,1,18.99
1751,715,5,1,49.99
1752,715,8,3,89.99
1753,715,15,1,22.99
1754,716,2,1,74.99
1755,716,8,3,89.99
1756,716,5,1,49.99
1757,716,1,2,19.99
1758,717,3,1,29.99
1759,717,4,2,39.99
1760,718,3,2,29.99
1761,718,7,2,24.99
1762,719,4,1,39.99
1763,719,5,1,49.99
1764,719,11,3,9.99
1765,720,9,1,21.99
1766,721,18,1,18.99
1767,721,6,3,34.99
1768,721,15,1,22.99
1769,722,6,1,34.99
1770,722,1,1,19.99
1771,722,16,1,12.99
1772,722,2,1,74.99
1773,723,14,1,219.99
1774,723,16,1,12.99
1775,723,5,3,49.99
1776,724,8,1,89.99
1777,724,6,3,34.99
1778,724,2,2,74.99
1779,724,10,3,27.99
1780,725,14,1,219.99
1781,725,1,1,19.99
1782,725,8,3,89.99
1783,726,15,2,22.99
1784,726,7,1,24.99
1785,727,16,1,12.99
1786,727,6,1,34.99
1787,727,17,3,15.99
1788,727,11,2,9.99
1789,728,11,1,9.99
1790,728,15,3,22.99
1791,728,2,1,74.99
1792,729,16,3,12.99
1793,730,11,3,9.99
1794,730,14,2,219.99
1795,730,7,1,24.99
1796,730,12,1,14.99
1797,731,14,2,219.99
1798,731,7,1,24.99
1799,732,2,3,74.99
1800,732,14,2,219.99
1801,732,5,1,49.99
1802,732,4,2,39.99
1803,733,12,1,14.99
1804,733,9,2,21.99
1805,734,9,1,21.99
1806,735,14,2,219.99
1807,735,6,3,34.99
1808,735,11,1,9.99
1809,735,4,3,39.99
1810,736,3,3,29.99
1811,736,14,2,219.99
1812,737,9,1,21.99
1813,737,1,1,19.99
1814,737,14,2,219.99
1815,737,12,2,14.99
1816,738,1,1,19.99
1817,738,14,1,219.99
1818,739,14,3,219.99
1819,740,16,1,12.99
1820,740,8,3,89.99
1821,740,3,3,29.99
1822,740,9,2,21.99
1823,741,8,2,89.99
1824,741,3,3,29.99
1825,741,1,2,19.99
1826,742,15,2,22.99
1827,743,12,3,14.99
1828,743,15,3,22.99
1829,744,11,2,9.99
1830,744,17,2,15.99
1831,744,2,3,74.99
1832,744,5,3,49.99
1833,745,11,3,9.99
1834,746,4,2,39.99
1835,747,12,2,14.99
1836,748,18,3,18.99
1837,749,8,3,89.99
1838,749,4,3,39.99
1839,749,16,3,12.99
1840,750,12,2,14.99
1841,750,9,1,21.99
1842,750,14,1,219.99
1843,751,17,3,15.99
1844,751,18,3,18.99
1845,751,4,3,39.99
1846,751,8,3,89.99
1847,752,3,1,29.99
1848,752,7,1,24.99
1849,752,15,2,22.99
1850,753,6,2,34.99
1851,754,5,2,49.99
1852,754,7,3,24.99
1853,754,1,3,19.99
1854,754,18,1,18.99
1855,755,1,1,19.99
1856,755,10,1,27.99
1857,755,7,3,24.99
1858,755,2,3,74.99
1859,756,11,2,9.99
1860,756,16,2,12.99
1861,756,15,3,22.99
1862,757,9,2,21.99
1863,757,8,2,89.99
1864,758,12,2,14.99
1865,758,10,1,27.99
1866,759,6,1,34.99
1867,759,18,1,18.99
1868,759,5,1,49.99
1869,760,15,2,22.99
1870,760,9,1,21.99
1871,761,12,2,14.99
1872,761,5,3,49.99
1873,761,18,1,18.99
1874,762,13,2,149.99
1875,763,5,3,49.99
1876,763,1,3,19.99
1877,763,11,2,9.99
1878,764,15,3,22.99
1879,764,11,1,9.99
1880,765,18,2,18.99
1881,765,4,1,39.99
1882,766,12,3,14.99
1883,766,3,3,29.99
1884,766,11,1,9.99
1885,766,1,3,19.99
1886,767,1,3,19.99
1887,767,3,2,29.99
1888,768,7,3,24.99
1889,768,16,3,12.99
1890,768,11,1,9.99
1891,768,10,3,27.99
1892,769,12,2,14.99
1893,769,13,2,149.99
1894,769,18,2,18.99
1895,769,1,2,19.99
1896,770,7,3,24.99
1897,771,10,2,27.99
1898,771,6,1,34.99
1899,771,14,3,219.99
1900,771,12,3,14.99
1901,772,16,1,12.99
1902,772,17,3,15.99
1903,772,11,2,9.99
1904,773,14,3,219.99
1905,773,6,3,34.99
1906,773,15,1,22.99
1907,774,18,2,18.99
1908,774,16,3,12.99
1909,774,2,2,74.99
1910,775,1,1,19.99
1911,775,18,2,18.99
1912,776,10,2,27.99
1913,777,4,2,39.99
1914,778,16,3,12.99
1915,778,14,3,219.99
1916,778,9,2,21.99
1917,779,17,1,15.99
1918,779,1,3,19.99
1919,779,9,1,21.99
1920,780,12,1,14.99
1921,780,6,2,34.99
1922,781,10,2,27.99
1923,782,6,3,34.99
1924,782,4,1,39.99
1925,783,9,3,21.99
1926,783,12,3,14.99
1927,783,4,2,39.99
1928,784,12,2,14.99
1929,784,16,1,12.99
1930,784,14,1,219.99
1931,785,7,3,24.99
1932,785,17,3,15.99
1933,786,15,1,22.99
1934,786,3,1,29.99
1935,786,4,2,39.99
1936,786,14,2,219.99
1937,787,15,2,22.99
1938,787,17,1,15.99
1939,788,8,1,89.99
1940,789,5,1,49.99
1941,789,7,2,24.99
1942,789,18,3,18.99
1943,790,1,2,19.99
1944,791,4,3,39.99
1945,791,2,3,74.99
1946,792,9,1,21.99
1947,793,4,3,39.99
1948,794,12,1,14.99
1949,794,1,1,19.99
1950,795,12,3,14.99
1951,795,6,3,34.99
1952,795,8,1,89.99
1953,796,17,1,15.99
1954,797,18,3,18.99
1955,797,1,1,19.99
1956,798,12,1,14.99
1957,798,6,1,34.99
1958,798,15,2,22.99
1959,798,11,2,9.99
1960,799,14,2,219.99
1961,799,4,1,39.99
1962,800,16,3,12.99
1963,800,12,2,14.99
1964,801,11,2,9.99
1965,802,10,2,27.99
1966,802,15,2,22.99
1967,802,8,2,89.99
1968,802,9,1,21.99
1969,803,6,3,34.99
1970,803,1,1,19.99
1971,803,16,2,12.99
1972,804,5,2,49.99
1973,805,6,1,34.99
1974,806,13,1,149.99
1975,806,4,2,39.99
1976,807,13,3,149.99
1977,807,12,3,14.99
1978,807,16,2,12.99
1979,808,15,1,22.99
1980,808,4,2,39.99
1981,809,1,3,19.99
1982,809,4,1,39.99
1983,810,13,1,149.99
1984,810,11,2,9.99
1985,811,17,2,15.99
1986,812,16,2,12.99
1987,812,17,3,15.99
1988,812,9,3,21.99
1989,812,18,1,18.99
1990,813,13,2,149.99
1991,814,15,3,22.99
1992,814,2,3,74.99
1993,814,17,2,15.99
1994,814,3,3,29.99
1995,815,10,2,27.99
1996,815,13,1,149.99
1997,816,16,2,12.99
1998,816,6,2,34.99
1999,816,2,3,74.99
2000,816,7,2,24.99
2001,817,11,3,9.99
2002,817,2,1,74.99
2003,817,1,1,19.99
2004,818,11,2,9.99
2005,819,14,3,219.99
2006,819,12,1,14.99
2007,819,2,1,74.99
2008,820,3,2,29.99
2009,821,18,2,18.99
2010,822,9,1,21.99
2011,822,1,2,19.99
2012,822,16,2,12.99
2013,822,10,3,27.99
2014,823,16,1,12.99
2015,824,16,1,12.99
2016,824,17,3,15.99
2017,824,11,2,9.99
2018,825,3,1,29.99
2019,825,7,2,24.99
2020,825,10,3,27.99
2021,825,5,2,49.99
2022,826,11,2,9.99
2023,827,14,1,219.99
2024,827,7,3,24.99
2025,827,12,2,14.99
2026,827,13,3,149.99
2027,828,7,2,24.99
2028,828,14,3,219.99
2029,828,13,3,149.99
2030,829,1,1,19.99
2031,829,17,3,15.99
2032,830,18,3,18.99
2033,830,14,1,219.99
2034,830,2,2,74.99
2035,831,10,2,27.99
2036,831,14,2,219.99
2037,832,9,3,21.99
2038,832,10,3,27.99
2039,832,6,1,34.99
2040,832,5,2,49.99
2041,833,1,2,19.99
2042,833,8,2,89.99
2043,834,2,1,74.99
2044,834,7,1,24.99
2045,834,6,2,34.99
2046,834,5,2,49.99
2047,835,16,1,12.99
2048,836,10,2,27.99
2049,836,3,3,29.99
2050,836,14,3,219.99
2051,837,4,1,39.99
2052,837,17,3,15.99
2053,838,16,3,12.99
2054,838,3,1,29.99
2055,838,8,2,89.99
2056,839,8,1,89.99
2057,839,14,1,219.99
2058,839,7,1,24.99
2059,839,3,2,29.99
2060,840,16,3,12.99
2061,841,18,3,18.99
2062,841,14,1,219.99
2063,841,16,2,12.99
2064,842,10,3,27.99
2065,842,1,3,19.99
2066,842,2,1,74.99
2067,843,18,3,18.99
2068,843,13,3,149.99
2069,843,10,2,27.99
2070,844,15,1,22.99
2071,844,13,2,149.99
2072,845,10,1,27.99
2073,845,7,2,24.99
2074,846,9,1,21.99
2075,847,11,1,9.99
2076,847,14,3,219.99
2077,847,4,2,39.99
2078,847,17,3,15.99
2079,848,15,3,22.99
2080,848,1,3,19.99
2081,848,2,1,74.99
2082,849,13,1,149.99
2083,850,4,1,39.99
2084,851,11,3,9.99
2085,851,15,1,22.99
2086,851,16,2,12.99
2087,851,14,1,219.99
2088,852,7,2,24.99
2089,852,3,1,29.99
2090,852,14,2,219.99
2091,853,1,3,19.99
2092,853,18,3,18.99
2093,854,15,1,22.99
2094,855,13,3,149.99
2095,856,3,1,29.99
2096,856,12,3,14.99
2097,857,15,3,22.99
2098,857,16,1,12.99
2099,857,4,1,39.99
2100,857,17,2,15.99
2101,858,5,1,49.99
2102,858,14,2,219.99
2103,858,7,3,24.99
2104,858,10,3,27.99
2105,859,5,1,49.99
2106,859,1,3,19.99
2107,859,10,2,27.99
2108,859,18,1,18.99
2109,860,1,2,19.99
2110,861,7,3,24.99
2111,861,13,2,149.99
2112,861,14,1,219.99
2113,861,12,1,14.99
2114,862,8,3,89.99
2115,862,16,3,12.99
2116,862,12,3,14.99
2117,863,9,3,21.99
2118,864,12,1,14.99
2119,864,5,2,49.99
2120,864,2,1,74.99
2121,864,10,3,27.99
2122,865,3,3,29.99
2123,865,11,3,9.99
2124,866,11,1,9.99
2125,867,14,3,219.99
2126,867,10,2,27.99
2127,867,9,3,21.99
2128,868,16,1,12.99
2129,868,5,1,49.99
2130,868,15,1,22.99
2131,869,16,2,12.99
2132,870,4,2,39.99
2133,870,16,3,12.99
2134,870,2,3,74.99
2135,870,8,2,89.99
2136,871,4,1,39.99
2137,871,12,1,14.99
2138,872,7,2,24.99
2139,872,1,1,19.99
2140,872,6,1,34.99
2141,873,1,2,19.99
2142,873,10,2,27.99
2143,873,4,3,39.99
2144,874,1,2,19.99
2145,874,3,3,29.99
2146,875,1,3,19.99
2147,875,11,3,9.99
2148,875,2,2,74.99
2149,876,7,3,24.99
2150,876,2,2,74.99
2151,877,18,3,18.99
2152,878,6,1,34.99
2153,878,8,1,89.99
2154,878,13,1,149.99
2155,879,5,2,49.99
2156,879,4,2,39.99
2157,879,10,3,27.99
2158,880,12,2,14.99
2159,880,4,3,39.99
2160,881,16,2,12.99
2161,881,9,2,21.99
2162,881,14,3,219.99
2163,881,2,1,74.99
2164,882,2,3,74.99
2165,883,16,3,12.99
2166,883,17,3,15.99
2167,884,14,1,219.99
2168,884,3,1,29.99
2169,884,16,3,12.99
2170,884,5,2,49.99
2171,885,2,3,74.99
2172,885,3,1,29.99
2173,885,18,3,18.99
2174,886,9,1,21.99
2175,886,12,3,14.99
2176,886,18,1,18.99
2177,886,10,1,27.99
2178,887,6,1,34.99
2179,887,13,1,149.99
2180,888,15,2,22.99
2181,888,18,1,18.99
2182,888,9,1,21.99
2183,889,4,1,39.99
2184,889,14,2,219.99
2185,889,1,1,19.99
2186,890,13,3,149.99
2187,890,16,2,12.99
2188,890,10,3,27.99
2189,890,17,3,15.99
2190,891,3,1,29.99
2191,891,5,1,49.99
2192,891,17,1,15.99
2193,892,7,2,24.99
2194,893,18,2,18.99
2195,893,7,1,24.99
2196,893,3,2,29.99
2197,893,5,2,49.99
2198,894,15,2,22.99
2199,894,16,1,12.99
2200,895,10,1,27.99
2201,895,13,2,149.99
2202,896,16,2,12.99
2203,896,10,2,27.99
2204,896,2,3,74.99
2205,896,8,3,89.99
2206,897,2,1,74.99
2207,897,17,2,15.99
2208,898,9,3,21.99
2209,899,16,3,12.99
2210,900,1,1,19.99
2211,900,6,2,34.99
2212,900,10,2,27.99
2213,900,12,2,14.99
